Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
3777732,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,"Clare, Cassandra",,"=""1416914307""","=""9781416914303""",0,4.27,Margaret K. McElderry Books,Hardcover,541,2009,2009,,2020/10/16,,,read,,,,1,0
24770,"Uglies (Uglies, #1)",Scott Westerfeld,"Westerfeld, Scott",,"=""0689865384""","=""9780689865381""",0,3.84,Simon Pulse,Paperback,425,2005,2005,,2020/10/16,,,read,,,,1,0
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""159463193X""","=""9781594631931""",0,4.36,Riverhead Books,Paperback,371,2004,2003,,2020/10/16,,,read,,,,1,0
29056083,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",J.K. Rowling,"Rowling, J.K.","Jack Thorne, John Tiffany","=""0540027340""","=""9780540027347""",0,3.47,"Little, Brown",Hardcover,343,2016,2016,,2020/10/16,,,read,,,,1,0
52791659,Code Name Hélène,Ariel Lawhon,"Lawhon, Ariel",,"=""0385544693""","=""9780385544696""",3,4.41,Knopf Doubleday Publishing Group,Kindle Edition,451,2020,2020,2020/08/29,2020/05/23,,,read,,,,1,0
24515225,The Glorious Heresies,Lisa McInerney,"McInerney, Lisa",,"=""1444798855""","=""9781444798852""",0,3.76,Hodder & Stoughton,Hardcover,384,2015,2015,,2020/09/17,to-read,to-read (#18),to-read,,,,0,0
49233093,"Red, White & Royal Blue",Casey McQuiston,"McQuiston, Casey",,"=""""","=""""",0,4.05,St. Martin's Griffin,ebook,425,2019,2019,2020/08/29,2020/05/17,,,read,,,,1,0
44074800,The Southern Book Club's Guide to Slaying Vampires,Grady Hendrix,"Hendrix, Grady",,"=""""","=""""",2,3.78,Quirk Books,Kindle Edition,410,2020,2020,2020/08/24,2020/05/23,,,read,,,,1,0
33280872,Without Merit,Colleen Hoover,"Hoover, Colleen",,"=""""","=""""",0,3.66,Atria Books,Kindle Edition,384,2017,2017,,2020/08/22,to-read,to-read (#17),to-read,,,,0,0
51007311,Heart Bones,Colleen Hoover,"Hoover, Colleen",,"=""""","=""""",0,4.20,"Hoover Ink, Inc.",Kindle Edition,338,2020,2020,,2020/08/22,to-read,to-read (#16),to-read,,,,0,0
32487617,Beneath a Scarlet Sky,Mark T. Sullivan,"Sullivan, Mark T.",,"=""1503943372""","=""9781503943377""",0,4.43,Lake Union Publishing,Paperback,509,2017,2017,,2020/08/22,to-read,to-read (#15),to-read,,,,0,0
43521785,"Bringing Down the Duke (A League of Extraordinary Women, #1)",Evie Dunmore,"Dunmore, Evie",,"=""1984805681""","=""9781984805683""",4,3.92,Berkley,Paperback,335,2019,2019,2020/07/25,2020/08/22,,,read,,,,1,0
10507293,"The Selection (The Selection, #1)",Kiera Cass,"Cass, Kiera",,"=""0062059939""","=""9780062059932""",0,4.07,HarperTeen,Hardcover,336,2012,2012,,2020/08/10,to-read,to-read (#14),to-read,,,,0,0
7896527,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",0,4.19,Bloomsbury USA Children's,Hardcover,406,2012,2012,,2020/08/10,to-read,to-read (#13),to-read,,,,0,0
40165912,The Lady from the Black Lagoon: Hollywood Monsters and the Lost Legacy of Milicent Patrick,Mallory O'Meara,"O'Meara, Mallory",,"=""1335937803""","=""9781335937803""",0,3.95,Hanover Square Press,Hardcover,368,2019,2019,,2020/06/14,to-read,to-read (#12),to-read,,,,0,0
40651462,I Owe You One,Sophie Kinsella,"Kinsella, Sophie",,"=""""","=""""",3,3.53,The Dial Press,ebook,432,2019,2019,2020/05/28,2020/05/17,,,read,,,,1,0
10964,"Outlander (Outlander, #1)",Diana Gabaldon,"Gabaldon, Diana",,"=""0440242940""","=""9780440242949""",0,4.26,Dell,Mass Market Paperback,850,2005,1991,,2020/05/23,to-read,to-read (#11),to-read,,,,0,0
41057294,Normal People,Sally Rooney,"Rooney, Sally",,"=""1984822179""","=""9781984822178""",0,3.81,Crown,Hardcover,273,2019,2018,,2020/05/23,to-read,to-read (#10),to-read,,,,0,0
24384702,"The Royal We (Royal We, #1)",Heather Cocks,"Cocks, Heather",Jessica  Morgan,"=""""","=""""",4,3.80,Grand Central Publishing,ebook,497,2015,2015,2020/05/23,2020/05/17,,,read,,,,1,0
45714291,The Jetsetters,Amanda Eyre Ward,"Ward, Amanda Eyre",,"=""0399181903""","=""9780399181900""",2,3.07,Ballantine Books,Kindle Edition,318,2020,2020,2020/05/19,2020/05/17,,,read,,,,1,0
51941088,The Comeback,Ella Berman,"Berman, Ella",,"=""0593099516""","=""9780593099513""",0,3.72,Berkley,Hardcover,378,2020,2020,,2020/05/19,to-read,to-read (#9),to-read,,,,0,0
17802724,The Husband's Secret,Liane Moriarty,"Moriarty, Liane",,"=""0399159347""","=""9780399159343""",0,3.95,Berkley,Hardcover,396,2013,2013,,2020/05/17,to-read,to-read (#8),to-read,,,,0,0
31409135,The Radium Girls: The Dark Story of America’s Shining Women,Kate  Moore,"Moore, Kate",,"=""149264935X""","=""9781492649359""",0,4.16,Sourcebooks,Hardcover,479,2017,2016,,2020/05/17,to-read,to-read (#7),to-read,,,,0,0
26032825,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,"Black, Holly",,"=""0316310271""","=""9780316310277""",0,4.01,"Little, Brown Books for Young Readers",Hardcover,370,2018,2018,,2020/05/17,to-read,to-read (#6),to-read,,,,0,0
45046527,American Dirt,Jeanine Cummins,"Cummins, Jeanine",,"=""""","=""""",0,4.37,Flatiron Books,Hardcover,459,2020,2020,,2020/05/17,to-read,to-read (#5),to-read,,,,0,0
32956365,The Light We Lost,Jill Santopolo,"Santopolo, Jill",,"=""0735212759""","=""9780735212756""",0,3.84,G.P. Putnam's Sons,Hardcover,328,2017,2017,,2020/05/17,to-read,to-read (#4),to-read,,,,0,0
43744300,"American Royals (American Royals, #1)",Katharine McGee,"McGee, Katharine",,"=""1984830171""","=""9781984830173""",5,3.81,Random House Books for Young Readers,Hardcover,448,2019,2019,2020/05/16,2020/05/17,,,read,,,,1,0
31434883,Eleanor Oliphant Is Completely Fine,Gail Honeyman,"Honeyman, Gail",,"=""0735220689""","=""9780735220683""",4,4.23,Pamela Dorman Books / Viking,Hardcover,336,2017,2017,2020/05/17,2020/05/17,,,read,,,,1,0
50093704,In Five Years,Rebecca Serle,"Serle, Rebecca",,"=""1982137444""","=""9781982137441""",4,3.78,Atria Books,Hardcover,272,2020,2020,2020/05/16,2020/05/17,,,read,,,,1,0
38894904,One Day in December,Josie Silver,"Silver, Josie",,"=""0525574700""","=""9780525574705""",0,3.82,Broadway Books,ebook,394,2018,2018,,2020/05/17,to-read,to-read (#3),to-read,,,,0,0
52129515,Untamed,Glennon Doyle,"Doyle, Glennon",Glennon Doyle Melton,"=""1984801252""","=""9781984801258""",0,3.98,The Dial Press,Hardcover,333,2020,2020,,2020/05/17,to-read,to-read (#2),to-read,,,,0,0
25893693,"Lilac Girls (Woolsey-Ferriday, #1)",Martha Hall Kelly,"Kelly, Martha Hall",,"=""1101883073""","=""9781101883075""",0,4.29,Ballantine Books,Hardcover,487,2016,2016,,2020/05/17,to-read,to-read (#1),to-read,,,,0,0
21853621,The Nightingale,Kristin Hannah,"Hannah, Kristin",,"=""0312577222""","=""9780312577223""",4,4.65,St. Martin's Press,Hardcover,564,2015,2015,2019/05/17,2020/05/17,,,read,,,,1,0
41592780,Mrs. Everything,Jennifer Weiner,"Weiner, Jennifer",,"=""""","=""""",4,3.85,Atria Books,ebook,416,2019,2019,2020/05/10,2020/05/17,,,read,,,,1,0
45418344,All the Ways We Said Goodbye,Beatriz Williams,"Williams, Beatriz","Lauren Willig, Karen   White","=""""","=""""",3,4.03,William Morrow,Kindle Edition,454,2020,2020,2020/05/17,2020/05/09,,,read,,,,1,0
43301737,"Ninth House (Alex Stern, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250313082""","=""9781250313089""",5,4.00,Flatiron Books,Kindle Edition,476,2019,2019,2020/05/14,2020/05/14,,,read,,,,1,0
